REGION,Region,LOCATION,Country,VAR,Variables,TIME,Time,Value,Flag Codes,Flags
REG1_5,All regions,LBN,Lebanon,RCL_PV_PCT_1_SIGI,Women's representation in parliament,2023,2023,6.3,NA,NA
REG1_5,All regions,LBN,Lebanon,RCL_FM_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,LBN,Lebanon,RCL_FM_PCT_1_SIGI,Share of women among those that feel unsafe,2023,2023,55.8,NA,NA
REG1_5,All regions,LBN,Lebanon,RCL_FM_PCT_1_RATE_M,Men's feeling of insecurity,2023,2023,47.3,NA,NA
REG1_5,All regions,LBN,Lebanon,RCL_FM_PCT_1_RATE_W,Women's feeling of insecurity,2023,2023,59,NA,NA
REG1_5,All regions,LBN,Lebanon,RCL_AJ_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,LBN,Lebanon,RCL_AJ_PCT_1_SIGI,Share of women among those lacking confidence in the judicial system,2023,2023,51.8,NA,NA
REG1_5,All regions,LBN,Lebanon,RCL_AJ_PCT_1_RATE_M,Men's lack of confidence in the judicial system,2023,2023,80.7,NA,NA
REG1_5,All regions,LBN,Lebanon,RCL_AJ_PCT_1_RATE_W,Women's lack of confidence in the judicial system,2023,2023,84.5,NA,NA
REG1_1,Africa,LSO,Lesotho,DF_CM_LAW,Law,2023,2023,100,NA,NA
REG1_1,Africa,LSO,Lesotho,DF_CM_PCT_1_RATE_M,Prevalence of boy child marriage (15-19 years old),2023,2023,0.7,NA,NA
REG1_1,Africa,LSO,Lesotho,DF_CM_PCT_1_RATE_W,Prevalence of girl child marriage (15-19 years old),2023,2023,13.9,NA,NA
REG1_1,Africa,LSO,Lesotho,DF_CM_PCT_2_RATE_W,Prevalence of girl child marriage (20-24 years old),2023,2023,16.4,NA,NA
REG1_1,Africa,LSO,Lesotho,DF_HR_LAW,Law,2023,2023,25,NA,NA
REG1_1,Africa,LSO,Lesotho,DF_HR_PCT_1_RATIO,Female-to-male ratio of UCDW,2023,2023,2.5,NA,NA
REG1_1,Africa,LSO,Lesotho,DF_HR_PCT_1_HOURS_M,Hours spent by men on UCDW,2023,2023,1.5,NA,NA
REG1_1,Africa,LSO,Lesotho,DF_HR_PCT_1_HOURS_W,Hours spent by women on UCDW,2023,2023,3.7,NA,NA
REG1_1,Africa,LSO,Lesotho,DF_DV_LAW,Law,2023,2023,50,NA,NA
REG1_1,Africa,LSO,Lesotho,DF_IN_LAW,Law,2023,2023,100,NA,NA
REG1_1,Africa,LSO,Lesotho,RPI_VAW_LAW,Law,2023,2023,25,NA,NA
REG1_1,Africa,LSO,Lesotho,RPI_VAW_ATT_1_RATE_W,Attitudes justifying intimate-partner violence,2023,2023,30,NA,NA
REG1_1,Africa,LSO,Lesotho,RPI_VAW_PCT_1_RATE_W,Prevalence of lifetime intimate-partner violence,2023,2023,40,NA,NA
REG1_1,Africa,LSO,Lesotho,RPI_VAW_PCT_2_RATE_W,Prevalence of intimate-partner violence (last 12 months),2023,2023,14.3,NA,NA
REG1_1,Africa,LSO,Lesotho,RPI_FGM_LAW,Law,2023,2023,25,NA,NA
REG1_1,Africa,LSO,Lesotho,RPI_MW_PCT_1_RATIO,Male-to-female ratio at birth,2023,2023,101.2,NA,NA
REG1_1,Africa,LSO,Lesotho,RPI_RA_LAW,Law,2023,2023,50,NA,NA
REG1_1,Africa,LSO,Lesotho,RPI_RA_PCT_1_RATE_W,Unmet needs for family planning,2023,2023,14.1,NA,NA
REG1_1,Africa,LSO,Lesotho,RAPFR_LND_LAW,Law,2023,2023,50,NA,NA
REG1_1,Africa,LSO,Lesotho,RAPFR_LND_PCT_1_SIGI,Share of women among land owners,2023,2023,50.6,NA,NA
REG1_1,Africa,LSO,Lesotho,RAPFR_LND_PCT_1_RATE_M,Men's land ownership,2023,2023,28.5,NA,NA
REG1_1,Africa,LSO,Lesotho,RAPFR_LND_PCT_1_RATE_W,Women's land ownership,2023,2023,27.8,NA,NA
REG1_1,Africa,LSO,Lesotho,RAPFR_HSE_LAW,Law,2023,2023,50,NA,NA
REG1_1,Africa,LSO,Lesotho,RAPFR_HSE_PCT_1_SIGI,Share of women among house owners,2023,2023,54.4,NA,NA
REG1_1,Africa,LSO,Lesotho,RAPFR_HSE_PCT_1_RATE_M,Men's real estate ownership,2023,2023,31,NA,NA
REG1_1,Africa,LSO,Lesotho,RAPFR_HSE_PCT_1_RATE_W,Women's real estate ownership,2023,2023,35.2,NA,NA
REG1_1,Africa,LSO,Lesotho,RAPFR_AFS_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,LSO,Lesotho,RAPFR_AFS_PCT_1_SIGI,Share of women among bank account owners,2023,2023,50.6,NA,NA
REG1_1,Africa,LSO,Lesotho,RAPFR_AFS_PCT_1_RATE_M,Men's bank account ownership,2023,2023,33.7,NA,NA
REG1_1,Africa,LSO,Lesotho,RAPFR_AFS_PCT_1_RATE_W,Women's bank account ownership,2023,2023,33,NA,NA
REG1_1,Africa,LSO,Lesotho,RAPFR_WR_LAW,Law,2023,2023,100,NA,NA
REG1_1,Africa,LSO,Lesotho,RAPFR_WR_PCT_1_SIGI,Share of women among managers,2023,2023,33.8,NA,NA
REG1_1,Africa,LSO,Lesotho,RCL_CR_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,LSO,Lesotho,RCL_PV_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,LSO,Lesotho,RCL_PV_PCT_1_SIGI,Women's representation in parliament,2023,2023,26.5,NA,NA
REG1_1,Africa,LSO,Lesotho,RCL_FM_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,LSO,Lesotho,RCL_FM_PCT_1_SIGI,Share of women among those that feel unsafe,2023,2023,57.8,NA,NA
REG1_1,Africa,LSO,Lesotho,RCL_FM_PCT_1_RATE_M,Men's feeling of insecurity,2023,2023,58.7,NA,NA
REG1_1,Africa,LSO,Lesotho,RCL_FM_PCT_1_RATE_W,Women's feeling of insecurity,2023,2023,71.7,NA,NA
REG1_1,Africa,LSO,Lesotho,RCL_AJ_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,LSO,Lesotho,RCL_AJ_PCT_1_SIGI,Share of women among those lacking confidence in the judicial system,2023,2023,51.6,NA,NA
REG1_1,Africa,LSO,Lesotho,RCL_AJ_PCT_1_RATE_M,Men's lack of confidence in the judicial system,2023,2023,38.4,NA,NA
REG1_1,Africa,LSO,Lesotho,RCL_AJ_PCT_1_RATE_W,Women's lack of confidence in the judicial system,2023,2023,37.4,NA,NA
REG1_5,All regions,LSO,Lesotho,DF_CM_LAW,Law,2023,2023,100,NA,NA
REG1_5,All regions,LSO,Lesotho,DF_CM_PCT_1_RATE_M,Prevalence of boy child marriage (15-19 years old),2023,2023,0.7,NA,NA
REG1_5,All regions,LSO,Lesotho,DF_CM_PCT_1_RATE_W,Prevalence of girl child marriage (15-19 years old),2023,2023,13.9,NA,NA
REG1_5,All regions,LSO,Lesotho,DF_CM_PCT_2_RATE_W,Prevalence of girl child marriage (20-24 years old),2023,2023,16.4,NA,NA
REG1_5,All regions,LSO,Lesotho,DF_HR_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,LSO,Lesotho,DF_HR_PCT_1_RATIO,Female-to-male ratio of UCDW,2023,2023,2.5,NA,NA
REG1_5,All regions,LSO,Lesotho,DF_HR_PCT_1_HOURS_M,Hours spent by men on UCDW,2023,2023,1.5,NA,NA
REG1_5,All regions,LSO,Lesotho,DF_HR_PCT_1_HOURS_W,Hours spent by women on UCDW,2023,2023,3.7,NA,NA
REG1_5,All regions,LSO,Lesotho,DF_DV_LAW,Law,2023,2023,50,NA,NA
REG1_5,All regions,LSO,Lesotho,DF_IN_LAW,Law,2023,2023,100,NA,NA
REG1_5,All regions,LSO,Lesotho,RPI_VAW_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,LSO,Lesotho,RPI_VAW_ATT_1_RATE_W,Attitudes justifying intimate-partner violence,2023,2023,30,NA,NA
REG1_5,All regions,LSO,Lesotho,RPI_VAW_PCT_1_RATE_W,Prevalence of lifetime intimate-partner violence,2023,2023,40,NA,NA
REG1_5,All regions,LSO,Lesotho,RPI_VAW_PCT_2_RATE_W,Prevalence of intimate-partner violence (last 12 months),2023,2023,14.3,NA,NA
REG1_5,All regions,LSO,Lesotho,RPI_FGM_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,LSO,Lesotho,RPI_MW_PCT_1_RATIO,Male-to-female ratio at birth,2023,2023,101.2,NA,NA
REG1_5,All regions,LSO,Lesotho,RPI_RA_LAW,Law,2023,2023,50,NA,NA
REG1_5,All regions,LSO,Lesotho,RPI_RA_PCT_1_RATE_W,Unmet needs for family planning,2023,2023,14.1,NA,NA
REG1_5,All regions,LSO,Lesotho,RAPFR_LND_LAW,Law,2023,2023,50,NA,NA
REG1_5,All regions,LSO,Lesotho,RAPFR_LND_PCT_1_SIGI,Share of women among land owners,2023,2023,50.6,NA,NA
REG1_5,All regions,LSO,Lesotho,RAPFR_LND_PCT_1_RATE_M,Men's land ownership,2023,2023,28.5,NA,NA
REG1_5,All regions,LSO,Lesotho,RAPFR_LND_PCT_1_RATE_W,Women's land ownership,2023,2023,27.8,NA,NA
REG1_5,All regions,LSO,Lesotho,RAPFR_HSE_LAW,Law,2023,2023,50,NA,NA
REG1_5,All regions,LSO,Lesotho,RAPFR_HSE_PCT_1_SIGI,Share of women among house owners,2023,2023,54.4,NA,NA
REG1_5,All regions,LSO,Lesotho,RAPFR_HSE_PCT_1_RATE_M,Men's real estate ownership,2023,2023,31,NA,NA
REG1_5,All regions,LSO,Lesotho,RAPFR_HSE_PCT_1_RATE_W,Women's real estate ownership,2023,2023,35.2,NA,NA
REG1_5,All regions,LSO,Lesotho,RAPFR_AFS_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,LSO,Lesotho,RAPFR_AFS_PCT_1_SIGI,Share of women among bank account owners,2023,2023,50.6,NA,NA
REG1_5,All regions,LSO,Lesotho,RAPFR_AFS_PCT_1_RATE_M,Men's bank account ownership,2023,2023,33.7,NA,NA
REG1_5,All regions,LSO,Lesotho,RAPFR_AFS_PCT_1_RATE_W,Women's bank account ownership,2023,2023,33,NA,NA
REG1_5,All regions,LSO,Lesotho,RAPFR_WR_LAW,Law,2023,2023,100,NA,NA
REG1_5,All regions,LSO,Lesotho,RAPFR_WR_PCT_1_SIGI,Share of women among managers,2023,2023,33.8,NA,NA
REG1_5,All regions,LSO,Lesotho,RCL_CR_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,LSO,Lesotho,RCL_PV_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,LSO,Lesotho,RCL_PV_PCT_1_SIGI,Women's representation in parliament,2023,2023,26.5,NA,NA
REG1_5,All regions,LSO,Lesotho,RCL_FM_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,LSO,Lesotho,RCL_FM_PCT_1_SIGI,Share of women among those that feel unsafe,2023,2023,57.8,NA,NA
REG1_5,All regions,LSO,Lesotho,RCL_FM_PCT_1_RATE_M,Men's feeling of insecurity,2023,2023,58.7,NA,NA
REG1_5,All regions,LSO,Lesotho,RCL_FM_PCT_1_RATE_W,Women's feeling of insecurity,2023,2023,71.7,NA,NA
REG1_5,All regions,LSO,Lesotho,RCL_AJ_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,LSO,Lesotho,RCL_AJ_PCT_1_SIGI,Share of women among those lacking confidence in the judicial system,2023,2023,51.6,NA,NA
REG1_5,All regions,LSO,Lesotho,RCL_AJ_PCT_1_RATE_M,Men's lack of confidence in the judicial system,2023,2023,38.4,NA,NA
REG1_5,All regions,LSO,Lesotho,RCL_AJ_PCT_1_RATE_W,Women's lack of confidence in the judicial system,2023,2023,37.4,NA,NA
REG1_1,Africa,LBR,Liberia,DF_CM_LAW,Law,2023,2023,50,NA,NA
REG1_1,Africa,LBR,Liberia,DF_CM_PCT_1_RATE_M,Prevalence of boy child marriage (15-19 years old),2023,2023,1.4,NA,NA
REG1_1,Africa,LBR,Liberia,DF_CM_PCT_1_RATE_W,Prevalence of girl child marriage (15-19 years old),2023,2023,12.3,NA,NA
REG1_1,Africa,LBR,Liberia,DF_CM_PCT_2_RATE_W,Prevalence of girl child marriage (20-24 years old),2023,2023,24.9,NA,NA
REG1_1,Africa,LBR,Liberia,DF_HR_LAW,Law,2023,2023,75,NA,NA
REG1_1,Africa,LBR,Liberia,DF_HR_PCT_1_RATIO,Female-to-male ratio of UCDW,2023,2023,2.4,NA,NA
REG1_1,Africa,LBR,Liberia,DF_HR_PCT_1_HOURS_M,Hours spent by men on UCDW,2023,2023,0.6,NA,NA
REG1_1,Africa,LBR,Liberia,DF_HR_PCT_1_HOURS_W,Hours spent by women on UCDW,2023,2023,1.5,NA,NA
REG1_1,Africa,LBR,Liberia,DF_DV_LAW,Law,2023,2023,75,NA,NA
REG1_1,Africa,LBR,Liberia,DF_IN_LAW,Law,2023,2023,50,NA,NA
REG1_1,Africa,LBR,Liberia,RPI_VAW_LAW,Law,2023,2023,50,NA,NA
REG1_1,Africa,LBR,Liberia,RPI_VAW_ATT_1_RATE_W,Attitudes justifying intimate-partner violence,2023,2023,45,NA,NA
REG1_1,Africa,LBR,Liberia,RPI_VAW_PCT_1_RATE_W,Prevalence of lifetime intimate-partner violence,2023,2023,43,NA,NA
REG1_1,Africa,LBR,Liberia,RPI_VAW_PCT_2_RATE_W,Prevalence of intimate-partner violence (last 12 months),2023,2023,23.2,NA,NA
REG1_1,Africa,LBR,Liberia,RPI_FGM_LAW,Law,2023,2023,75,NA,NA
REG1_1,Africa,LBR,Liberia,RPI_FGM_ATT_1_RATE_W,Attitudes of women on FGM,2023,2023,36.2,NA,NA
REG1_1,Africa,LBR,Liberia,RPI_FGM_PCT_1_RATE_W,Prevalence of FGM,2023,2023,31.8,NA,NA
REG1_1,Africa,LBR,Liberia,RPI_MW_PCT_1_RATIO,Male-to-female ratio at birth,2023,2023,102.8,NA,NA
REG1_1,Africa,LBR,Liberia,RPI_RA_LAW,Law,2023,2023,50,NA,NA
REG1_1,Africa,LBR,Liberia,RPI_RA_PCT_1_RATE_W,Unmet needs for family planning,2023,2023,32,NA,NA
REG1_1,Africa,LBR,Liberia,RAPFR_LND_LAW,Law,2023,2023,25,NA,NA
REG1_1,Africa,LBR,Liberia,RAPFR_LND_PCT_1_SIGI,Share of women among land owners,2023,2023,31.3,NA,NA
REG1_1,Africa,LBR,Liberia,RAPFR_LND_PCT_1_RATE_M,Men's land ownership,2023,2023,31.2,NA,NA
REG1_1,Africa,LBR,Liberia,RAPFR_LND_PCT_1_RATE_W,Women's land ownership,2023,2023,13.7,NA,NA
REG1_1,Africa,LBR,Liberia,RAPFR_HSE_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,LBR,Liberia,RAPFR_HSE_PCT_1_SIGI,Share of women among house owners,2023,2023,41.2,NA,NA
REG1_1,Africa,LBR,Liberia,RAPFR_HSE_PCT_1_RATE_M,Men's real estate ownership,2023,2023,34.9,NA,NA
REG1_1,Africa,LBR,Liberia,RAPFR_HSE_PCT_1_RATE_W,Women's real estate ownership,2023,2023,23.6,NA,NA
REG1_1,Africa,LBR,Liberia,RAPFR_AFS_LAW,Law,2023,2023,25,NA,NA
REG1_1,Africa,LBR,Liberia,RAPFR_AFS_PCT_1_SIGI,Share of women among bank account owners,2023,2023,34.1,NA,NA
REG1_1,Africa,LBR,Liberia,RAPFR_AFS_PCT_1_RATE_M,Men's bank account ownership,2023,2023,38.3,NA,NA
REG1_1,Africa,LBR,Liberia,RAPFR_AFS_PCT_1_RATE_W,Women's bank account ownership,2023,2023,19.2,NA,NA
REG1_1,Africa,LBR,Liberia,RAPFR_WR_LAW,Law,2023,2023,75,NA,NA
REG1_1,Africa,LBR,Liberia,RAPFR_WR_PCT_1_SIGI,Share of women among managers,2023,2023,40.9,NA,NA
REG1_1,Africa,LBR,Liberia,RCL_CR_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,LBR,Liberia,RCL_PV_LAW,Law,2023,2023,25,NA,NA
REG1_1,Africa,LBR,Liberia,RCL_PV_PCT_1_SIGI,Women's representation in parliament,2023,2023,11,NA,NA
REG1_1,Africa,LBR,Liberia,RCL_FM_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,LBR,Liberia,RCL_FM_PCT_1_SIGI,Share of women among those that feel unsafe,2023,2023,54.8,NA,NA
REG1_1,Africa,LBR,Liberia,RCL_FM_PCT_1_RATE_M,Men's feeling of insecurity,2023,2023,61.9,NA,NA
REG1_1,Africa,LBR,Liberia,RCL_FM_PCT_1_RATE_W,Women's feeling of insecurity,2023,2023,71,NA,NA
REG1_1,Africa,LBR,Liberia,RCL_AJ_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,LBR,Liberia,RCL_AJ_PCT_1_SIGI,Share of women among those lacking confidence in the judicial system,2023,2023,52.3,NA,NA
REG1_1,Africa,LBR,Liberia,RCL_AJ_PCT_1_RATE_M,Men's lack of confidence in the judicial system,2023,2023,44.7,NA,NA
REG1_1,Africa,LBR,Liberia,RCL_AJ_PCT_1_RATE_W,Women's lack of confidence in the judicial system,2023,2023,46.7,NA,NA
REG1_5,All regions,LBR,Liberia,DF_CM_LAW,Law,2023,2023,50,NA,NA
REG1_5,All regions,LBR,Liberia,DF_CM_PCT_1_RATE_M,Prevalence of boy child marriage (15-19 years old),2023,2023,1.4,NA,NA
REG1_5,All regions,LBR,Liberia,DF_CM_PCT_1_RATE_W,Prevalence of girl child marriage (15-19 years old),2023,2023,12.3,NA,NA
REG1_5,All regions,LBR,Liberia,DF_CM_PCT_2_RATE_W,Prevalence of girl child marriage (20-24 years old),2023,2023,24.9,NA,NA
REG1_5,All regions,LBR,Liberia,DF_HR_LAW,Law,2023,2023,75,NA,NA
REG1_5,All regions,LBR,Liberia,DF_HR_PCT_1_RATIO,Female-to-male ratio of UCDW,2023,2023,2.4,NA,NA
REG1_5,All regions,LBR,Liberia,DF_HR_PCT_1_HOURS_M,Hours spent by men on UCDW,2023,2023,0.6,NA,NA
REG1_5,All regions,LBR,Liberia,DF_HR_PCT_1_HOURS_W,Hours spent by women on UCDW,2023,2023,1.5,NA,NA
REG1_5,All regions,LBR,Liberia,DF_DV_LAW,Law,2023,2023,75,NA,NA
REG1_5,All regions,LBR,Liberia,DF_IN_LAW,Law,2023,2023,50,NA,NA
REG1_5,All regions,LBR,Liberia,RPI_VAW_LAW,Law,2023,2023,50,NA,NA
REG1_5,All regions,LBR,Liberia,RPI_VAW_ATT_1_RATE_W,Attitudes justifying intimate-partner violence,2023,2023,45,NA,NA
REG1_5,All regions,LBR,Liberia,RPI_VAW_PCT_1_RATE_W,Prevalence of lifetime intimate-partner violence,2023,2023,43,NA,NA
REG1_5,All regions,LBR,Liberia,RPI_VAW_PCT_2_RATE_W,Prevalence of intimate-partner violence (last 12 months),2023,2023,23.2,NA,NA
REG1_5,All regions,LBR,Liberia,RPI_FGM_LAW,Law,2023,2023,75,NA,NA
REG1_5,All regions,LBR,Liberia,RPI_FGM_ATT_1_RATE_W,Attitudes of women on FGM,2023,2023,36.2,NA,NA
REG1_5,All regions,LBR,Liberia,RPI_FGM_PCT_1_RATE_W,Prevalence of FGM,2023,2023,31.8,NA,NA
REG1_5,All regions,LBR,Liberia,RPI_MW_PCT_1_RATIO,Male-to-female ratio at birth,2023,2023,102.8,NA,NA
REG1_5,All regions,LBR,Liberia,RPI_RA_LAW,Law,2023,2023,50,NA,NA
REG1_5,All regions,LBR,Liberia,RPI_RA_PCT_1_RATE_W,Unmet needs for family planning,2023,2023,32,NA,NA
REG1_5,All regions,LBR,Liberia,RAPFR_LND_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,LBR,Liberia,RAPFR_LND_PCT_1_SIGI,Share of women among land owners,2023,2023,31.3,NA,NA
REG1_5,All regions,LBR,Liberia,RAPFR_LND_PCT_1_RATE_M,Men's land ownership,2023,2023,31.2,NA,NA
REG1_5,All regions,LBR,Liberia,RAPFR_LND_PCT_1_RATE_W,Women's land ownership,2023,2023,13.7,NA,NA
REG1_5,All regions,LBR,Liberia,RAPFR_HSE_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,LBR,Liberia,RAPFR_HSE_PCT_1_SIGI,Share of women among house owners,2023,2023,41.2,NA,NA
REG1_5,All regions,LBR,Liberia,RAPFR_HSE_PCT_1_RATE_M,Men's real estate ownership,2023,2023,34.9,NA,NA
REG1_5,All regions,LBR,Liberia,RAPFR_HSE_PCT_1_RATE_W,Women's real estate ownership,2023,2023,23.6,NA,NA
REG1_5,All regions,LBR,Liberia,RAPFR_AFS_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,LBR,Liberia,RAPFR_AFS_PCT_1_SIGI,Share of women among bank account owners,2023,2023,34.1,NA,NA
REG1_5,All regions,LBR,Liberia,RAPFR_AFS_PCT_1_RATE_M,Men's bank account ownership,2023,2023,38.3,NA,NA
REG1_5,All regions,LBR,Liberia,RAPFR_AFS_PCT_1_RATE_W,Women's bank account ownership,2023,2023,19.2,NA,NA
REG1_5,All regions,LBR,Liberia,RAPFR_WR_LAW,Law,2023,2023,75,NA,NA
REG1_5,All regions,LBR,Liberia,RAPFR_WR_PCT_1_SIGI,Share of women among managers,2023,2023,40.9,NA,NA
REG1_5,All regions,LBR,Liberia,RCL_CR_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,LBR,Liberia,RCL_PV_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,LBR,Liberia,RCL_PV_PCT_1_SIGI,Women's representation in parliament,2023,2023,11,NA,NA
REG1_5,All regions,LBR,Liberia,RCL_FM_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,LBR,Liberia,RCL_FM_PCT_1_SIGI,Share of women among those that feel unsafe,2023,2023,54.8,NA,NA
REG1_5,All regions,LBR,Liberia,RCL_FM_PCT_1_RATE_M,Men's feeling of insecurity,2023,2023,61.9,NA,NA
REG1_5,All regions,LBR,Liberia,RCL_FM_PCT_1_RATE_W,Women's feeling of insecurity,2023,2023,71,NA,NA
REG1_5,All regions,LBR,Liberia,RCL_AJ_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,LBR,Liberia,RCL_AJ_PCT_1_SIGI,Share of women among those lacking confidence in the judicial system,2023,2023,52.3,NA,NA
REG1_5,All regions,LBR,Liberia,RCL_AJ_PCT_1_RATE_M,Men's lack of confidence in the judicial system,2023,2023,44.7,NA,NA
REG1_5,All regions,LBR,Liberia,RCL_AJ_PCT_1_RATE_W,Women's lack of confidence in the judicial system,2023,2023,46.7,NA,NA
REG1_1,Africa,LBY,Libya,DF_CM_LAW,Law,2023,2023,50,NA,NA
REG1_1,Africa,LBY,Libya,DF_CM_PCT_1_RATE_M,Prevalence of boy child marriage (15-19 years old),2023,2023,0.1,NA,NA
REG1_1,Africa,LBY,Libya,DF_CM_PCT_1_RATE_W,Prevalence of girl child marriage (15-19 years old),2023,2023,0.9,NA,NA
REG1_1,Africa,LBY,Libya,DF_HR_LAW,Law,2023,2023,100,NA,NA
REG1_1,Africa,LBY,Libya,DF_HR_ATT_1_RATE_ALL,Attitudes on role in the household,2023,2023,79.3,NA,NA
REG1_1,Africa,LBY,Libya,DF_HR_ATT_2_RATE_ALL,Attitudes on women's income,2023,2023,40.1,NA,NA
REG1_1,Africa,LBY,Libya,DF_HR_ATT_3_RATE_ALL,Attitudes on women's work and children,2023,2023,64.6,NA,NA
REG1_1,Africa,LBY,Libya,DF_DV_LAW,Law,2023,2023,100,NA,NA
REG1_1,Africa,LBY,Libya,DF_IN_LAW,Law,2023,2023,100,NA,NA
REG1_1,Africa,LBY,Libya,RPI_VAW_LAW,Law,2023,2023,75,NA,NA
REG1_1,Africa,LBY,Libya,RPI_VAW_ATT_1_RATE_W,Attitudes justifying intimate-partner violence,2023,2023,11.3,NA,NA
REG1_1,Africa,LBY,Libya,RPI_FGM_LAW,Law,2023,2023,50,NA,NA
REG1_1,Africa,LBY,Libya,RPI_MW_PCT_1_RATIO,Male-to-female ratio at birth,2023,2023,105.5,NA,NA
REG1_1,Africa,LBY,Libya,RPI_RA_LAW,Law,2023,2023,75,NA,NA
REG1_1,Africa,LBY,Libya,RPI_RA_PCT_1_RATE_W,Unmet needs for family planning,2023,2023,25.5,NA,NA
REG1_1,Africa,LBY,Libya,RAPFR_LND_LAW,Law,2023,2023,25,NA,NA
REG1_1,Africa,LBY,Libya,RAPFR_HSE_LAW,Law,2023,2023,25,NA,NA
REG1_1,Africa,LBY,Libya,RAPFR_AFS_LAW,Law,2023,2023,25,NA,NA
REG1_1,Africa,LBY,Libya,RAPFR_AFS_PCT_1_SIGI,Share of women among bank account owners,2023,2023,45.3,NA,NA
REG1_1,Africa,LBY,Libya,RAPFR_AFS_PCT_1_RATE_M,Men's bank account ownership,2023,2023,70.7,NA,NA
REG1_1,Africa,LBY,Libya,RAPFR_AFS_PCT_1_RATE_W,Women's bank account ownership,2023,2023,59.6,NA,NA
REG1_1,Africa,LBY,Libya,RAPFR_WR_LAW,Law,2023,2023,100,NA,NA
REG1_1,Africa,LBY,Libya,RAPFR_WR_ATT_1_RATE_ALL,Attitudes on women's right to a job,2023,2023,74.1,NA,NA
REG1_1,Africa,LBY,Libya,RAPFR_WR_ATT_2_RATE_ALL,Attitudes on women's ability to be a business executive,2023,2023,58.7,NA,NA
REG1_1,Africa,LBY,Libya,RCL_CR_LAW,Law,2023,2023,75,NA,NA
REG1_1,Africa,LBY,Libya,RCL_PV_LAW,Law,2023,2023,25,NA,NA
REG1_1,Africa,LBY,Libya,RCL_PV_ATT_1_RATE_ALL,Attitudes on women's ability to be a political leader,2023,2023,73.5,NA,NA
REG1_1,Africa,LBY,Libya,RCL_PV_PCT_1_SIGI,Women's representation in parliament,2023,2023,16.5,NA,NA
REG1_1,Africa,LBY,Libya,RCL_FM_LAW,Law,2023,2023,75,NA,NA
REG1_1,Africa,LBY,Libya,RCL_FM_PCT_1_SIGI,Share of women among those that feel unsafe,2023,2023,55.5,NA,NA
REG1_1,Africa,LBY,Libya,RCL_FM_PCT_1_RATE_M,Men's feeling of insecurity,2023,2023,32.8,NA,NA
REG1_1,Africa,LBY,Libya,RCL_FM_PCT_1_RATE_W,Women's feeling of insecurity,2023,2023,50.9,NA,NA
REG1_1,Africa,LBY,Libya,RCL_AJ_LAW,Law,2023,2023,75,NA,NA
REG1_1,Africa,LBY,Libya,RCL_AJ_PCT_1_SIGI,Share of women among those lacking confidence in the judicial system,2023,2023,48,NA,NA
REG1_1,Africa,LBY,Libya,RCL_AJ_PCT_1_RATE_M,Men's lack of confidence in the judicial system,2023,2023,50.1,NA,NA
REG1_1,Africa,LBY,Libya,RCL_AJ_PCT_1_RATE_W,Women's lack of confidence in the judicial system,2023,2023,57.2,NA,NA
REG1_5,All regions,LBY,Libya,DF_CM_LAW,Law,2023,2023,50,NA,NA
REG1_5,All regions,LBY,Libya,DF_CM_PCT_1_RATE_M,Prevalence of boy child marriage (15-19 years old),2023,2023,0.1,NA,NA
REG1_5,All regions,LBY,Libya,DF_CM_PCT_1_RATE_W,Prevalence of girl child marriage (15-19 years old),2023,2023,0.9,NA,NA
REG1_5,All regions,LBY,Libya,DF_HR_LAW,Law,2023,2023,100,NA,NA
REG1_5,All regions,LBY,Libya,DF_HR_ATT_1_RATE_ALL,Attitudes on role in the household,2023,2023,79.3,NA,NA
REG1_5,All regions,LBY,Libya,DF_HR_ATT_2_RATE_ALL,Attitudes on women's income,2023,2023,40.1,NA,NA
REG1_5,All regions,LBY,Libya,DF_HR_ATT_3_RATE_ALL,Attitudes on women's work and children,2023,2023,64.6,NA,NA
